Time,PPG
2015-07-24 12:47:09.1,395
2015-07-24 12:47:09.2,390
2015-07-24 12:47:09.2,381
2015-07-24 12:47:09.3,383
2015-07-24 12:47:09.3,385
2015-07-24 12:47:09.4,378
2015-07-24 12:47:09.4,363
2015-07-24 12:47:09.5,360
2015-07-24 12:47:09.5,359
2015-07-24 12:47:09.6,387
2015-07-24 12:47:09.6,435
2015-07-24 12:47:09.7,468
2015-07-24 12:47:09.7,483
2015-07-24 12:47:09.8,465
2015-07-24 12:47:09.8,450
2015-07-24 12:47:09.9,449
2015-07-24 12:47:09.9,425
2015-07-24 12:47:10.0,434
2015-07-24 12:47:10.0,426
2015-07-24 12:47:10.1,402
2015-07-24 12:47:10.1,376
2015-07-24 12:47:10.2,366
2015-07-24 12:47:10.2,373
2015-07-24 12:47:10.3,377
2015-07-24 12:47:10.3,391
2015-07-24 12:47:10.4,390
2015-07-24 12:47:10.4,387
2015-07-24 12:47:10.5,372
2015-07-24 12:47:10.5,376
2015-07-24 12:47:10.6,400
2015-07-24 12:47:10.6,446
2015-07-24 12:47:10.7,510
2015-07-24 12:47:10.7,540
2015-07-24 12:47:10.8,547
2015-07-24 12:47:10.8,507
2015-07-24 12:47:10.9,462
2015-07-24 12:47:10.9,417
2015-07-24 12:47:11.0,391
2015-07-24 12:47:11.0,390
2015-07-24 12:47:11.1,394
2015-07-24 12:47:11.1,399
2015-07-24 12:47:11.2,379
2015-07-24 12:47:11.2,382
2015-07-24 12:47:11.3,383
2015-07-24 12:47:11.3,377
2015-07-24 12:47:11.4,406
2015-07-24 12:47:11.4,411
2015-07-24 12:47:11.5,393
2015-07-24 12:47:11.5,376
2015-07-24 12:47:11.6,426
2015-07-24 12:47:11.6,490
2015-07-24 12:47:11.7,512
2015-07-24 12:47:11.7,505
2015-07-24 12:47:11.8,467
2015-07-24 12:47:11.9,425
2015-07-24 12:47:11.9,392
2015-07-24 12:47:11.9,385
2015-07-24 12:47:12.0,378
2015-07-24 12:47:12.1,364
2015-07-24 12:47:12.1,380
2015-07-24 12:47:12.1,386
2015-07-24 12:47:12.2,371
2015-07-24 12:47:12.3,354
